1974,Male,"over $150,000",Married (no kids),Master's Degree,,,,,,,,,,,,,Yes,,,Study first,No,Yes,Yes,No,Giving,,,,,,,,,,,,,,,Yes,End,Yes,Yes,,No,Yes,Yes,Yes,Yes,TMI,,,,,Yes,Yes,No,Yes,,,Yes,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,,,No,Yes,Yes,Grrr people,Yes,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,,,,,Check!,Yes,No,,Yes,Yes,,,,,
1972,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talk,People,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,No,Yes,,,,,,
1966,Male,,Single (no kids),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Risk-friendly,Yes,,,,,In-person,Yes,No,Yes,Yes,Grrr people,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Nope,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes
1986,Male,"$50,000 - $74,999",Married (w/kids),High School Diploma,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,Yes,No,No,Giving,Yes,Yes,Idealist,No,No,Hot headed,Odd hours,No,Happy,No,No,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,No,No,TMI,Yes,No,Talk,Technology,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,Yes,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Own,Optimist,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,No
1969,Female,"$100,001 - $150,000",Married (w/kids),,,,,,,,,,,,,,,,,,,,,,,,No,Idealist,No,Yes,Cool headed,Standard hours,Yes,Happy,,Yes,,,,,,,,,,,,,,,No,No,Tunes,Technology,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
NA,Male,"over $150,000",Married (w/kids),,,,,,,,,,,,No,No,Yes,Yes,,Study first,Yes,Yes,,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Male,"$25,001 - $50,000",Single (no kids),Associate's Degree,No,Yes,No,No,No,No,Public,No,No,No,Yes,No,No,Yes,Art,Try first,No,No,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,No,No,No,Yes,P.M.,No,End,No,No,Circumstances,No,Yes,No,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,Yes,Yes,No,,,No,PC,Yes,,No,,No,Socialize,No,Online,No,No,Yes,No,Yay people!,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Own,Pessimist,Mom,No,Yes,Yes,No,Check!,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No
1970,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Yes,No,No,Yes,Yes,No,Public,No,Yes,No,No,No,No,Yes,Art,Study first,No,Yes,Yes,No,Giving,,No,Idealist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,No,A.M.,Yes,,Yes,No,,Yes,No,No,Yes,No,Mysterious,No,No,Talk,People,No,No,Yes,Yes,No,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Socialize,No,In-person,Yes,Yes,,Yes,Grrr people,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Own,Optimist,Dad,,Yes,No,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1992,Female,"over $150,000",Single (no kids),High School Diploma,Yes,No,No,No,No,No,Public,No,Yes,No,Yes,No,No,Yes,Art,Study first,No,No,Yes,No,Receiving,Yes,Yes,,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,No,End,Yes,No,Circumstances,Yes,No,No,Yes,No,TMI,No,Yes,Tunes,People,No,,,No,No,Supportive,No,PC,No,Cautious,No,Umm...,Yes,Space,Yes,Online,No,No,Yes,No,Grrr people,No,No,Yes,Yes,Yes,,Yes,No,No,No,No,No,Own,Optimist,Mom,No,Yes,,Yes,Nope,No,No,No,No,,Yes,Only-child,No,No,No
1988,Male,"$25,001 - $50,000",Married (no kids),Bachelor's Degree,,,,,,,,,,,No,Yes,Yes,Yes,Science,Study first,No,Yes,No,No,Giving,No,No,Pragmatist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,No,No,No,A.M.,No,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,Mysterious,Yes,No,Talk,People,Yes,Yes,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Grrr people,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Rent,Pessimist,Mom,No,No,No,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
1946,Male,"$100,001 - $150,000",Single (no kids),Master's Degree,No,,No,No,No,Yes,Private,No,Yes,No,No,No,Yes,Yes,Science,Try first,No,No,No,Yes,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,,Yes,No,No,Mysterious,No,No,Talk,Technology,Yes,No,No,No,No,Demanding,No,Mac,No,Cautious,No,Umm...,No,Space,No,Online,No,,,No,Grrr people,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Own,Pessimist,Dad,No,No,No,No,Nope,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1978,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Yes,No,No,No,,,,No,Yes,No,,No,,Yes,,,,Yes,No,,Giving,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Female,"$50,000 - $74,999",Married (w/kids),Master's Degree,,No,No,No,No,No,Private,Yes,Yes,No,No,No,Yes,Yes,Art,Study first,Yes,No,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,,Yes!,No,Space,No,In-person,No,Yes,,Yes,Grrr people,No,Yes,No,,No,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1998,Male,,,Current K-12,,Yes,,,,,,No,,,,Yes,,,,Study first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Tunes,,,,,,,,No,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes
1964,Female,,Married (w/kids),Master's Degree,No,Yes,No,Yes,No,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,,Study first,No,,No,Yes,Giving,No,No,Pragmatist,No,Yes,Hot headed,Odd hours,Yes,Right,No,Yes,No,Yes,P.M.,Yes,End,No,No,Me,No,No,No,Yes,No,Mysterious,No,Yes,,Technology,Yes,No,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Rent,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,
1997,Female,,Single (no kids),Current K-12,,,,,,,,,,,,Yes,,,,,,,No,,,Yes,Yes,,No,Yes,,,,,,,,,,Yes,,No,No,,No,No,Yes,Yes,No,TMI,No,,,Technology,Yes,,,No,Yes,Demanding,No,,No,Cautious,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,,Yes,,Yes,Yes
1971,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,,,No,,Yes,Yes,Private,Yes,Yes,No,Yes,Yes,Yes,Yes,Art,Study first,No,No,No,Yes,Giving,No,No,Pragmatist,Yes,No,Cool headed,Odd hours,No,Happy,No,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,Mysterious,Yes,No,Tunes,People,No,No,No,Yes,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes
1996,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,,,,,Yes,Yes,Public,No,Yes,Yes,Yes,No,Yes,Yes,Science,Try first,No,Yes,No,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Demanding,Yes,PC,Yes,Cautious,Yes,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,No,No,Yes,Nope,No,No,Yes,Yes,Yes,No,Only-child,Yes,No,Yes
1965,Female,"$75,000 - $100,000",Single (no kids),,Yes,No,No,Yes,No,Yes,Public,Yes,Yes,Yes,Yes,Yes,No,Yes,Science,Try first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,Yes,Yes,Hot headed,Standard hours,Yes,Happy,No,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,No,No,No,Yes,TMI,No,Yes,Tunes,People,Yes,No,Yes,Yes,No,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,No,Yes,No,Grrr people,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Own,Pessimist,Dad,,,,,Nope,Yes,Yes,No,Yes,Yes,No,Only-child,No,No,No
1964,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,Yes,Me,No,No,Yes,No,Yes,TMI,No,Yes,Tunes,Technology,No,Yes,,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,No,Yay people!,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes
1987,Female,"$100,001 - $150,000",Married (no kids),Master's Degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1968,Male,"$100,001 - $150,000",Married (w/kids),Master's Degree,Yes,No,No,Yes,No,No,Private,No,Yes,No,No,No,Yes,Yes,Art,Study first,No,No,Yes,No,Giving,No,No,Idealist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,Me,Yes,No,No,Yes,No,Mysterious,Yes,Yes,Tunes,People,Yes,No,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,No,Yay people!,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,Yes,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No
1983,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,,Yes,No,Yes,Yes,Yes,Public,Yes,Yes,,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,,,Idealist,No,No,Cool headed,Standard hours,No,Right,No,Yes,Yes,No,P.M.,Yes,,Yes,No,Me,,,,,,,Yes,,Talk,Technology,No,,Yes,No,Yes,,,PC,No,Cautious,No,Umm...,No,,No,,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1980,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,No,No,No,No,No,Yes,Public,Yes,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,No,No,Yes,Giving,No,No,Idealist,No,Yes,Hot headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,No,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,No,No,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1966,Female,"under $25,000",Single (w/kids),Associate's Degree,,,Yes,Yes,Yes,No,Public,Yes,No,No,No,No,Yes,Yes,Science,Study first,Yes,No,No,No,Receiving,Yes,No,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Happy,Yes,No,Yes,No,A.M.,Yes,Start,No,Yes,Me,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Risk-friendly,No,Umm...,Yes,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No
1983,Male,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,,,No,No,Yes,No,Private,No,No,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,No,Giving,Yes,Yes,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Me,No,No,No,Yes,No,Mysterious,,,,,,,,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,Online,Yes,No,,Yes,Grrr people,Yes,No,No,,No,No,No,Yes,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,,No,Yes,Yes,Yes,Yes
1989,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,,No,No,No,Yes,No,Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Science,Try first,Yes,No,No,Yes,Giving,No,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,People,,Yes,Yes,Yes,No,Supportive,No,Mac,No,Cautious,Yes,Yes!,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes
1959,Male,"$75,000 - $100,000",Married (w/kids),Associate's Degree,No,Yes,No,No,Yes,Yes,Public,Yes,No,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,No,No,Pragmatist,Yes,No,Hot headed,,No,Right,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Me,Yes,No,No,,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,Yes,No,Supportive,Yes,PC,Yes,Cautious,No,,No,,,Online,No,Yes,Yes,Yes,Grrr people,Yes,,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,Yes,No,No,No,Check!,Yes,No,Yes,No,No,Yes,Yes,No,No,No
1970,Male,"$50,000 - $74,999",Married (w/kids),Master's Degree,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Art,Try first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Odd hours,No,Right,No,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,No,Yes,No,Yes,No,Mysterious,Yes,No,Talk,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,Online,No,No,No,No,Grrr people,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Own,Optimist,Dad,Yes,Yes,No,No,Nope,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No
1982,Male,"$50,000 - $74,999",Domestic Partners (no kids),Associate's Degree,No,Yes,No,No,Yes,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,No,No,Giving,Yes,No,Idealist,Yes,No,Hot headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,Yes,,,,,Yes,Yes,No,Yes,No,No,Yes,No,No,Rent,Optimist,Dad,Yes,Yes,,,,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
1980,Female,"$50,000 - $74,999",Single (w/kids),,No,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,Yes,Idealist,Yes,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,Yes,No,P.M.,No,End,No,No,Circumstances,Yes,No,Yes,No,No,Mysterious,No,No,Talk,People,No,Yes,Yes,Yes,No,Demanding,Yes,PC,Yes,Risk-friendly,No,Umm...,Yes,Socialize,No,In-person,No,No,No,No,Grrr people,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Own,Optimist,Dad,Yes,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No
1965,Male,"over $150,000",Married (w/kids),,Yes,No,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,,Yes,Yes,Yes,Yes,Mysterious,Yes,No,Talk,Technology,No,No,Yes,No,No,Supportive,No,PC,No,Cautious,No,,,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Own,Pessimist,Mom,Yes,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
1990,Male,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Science,,,,Yes,No,Receiving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Female,"$75,000 - $100,000",Married (w/kids),High School Diploma,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,No,Talk,People,No,Yes,Yes,No,Yes,Demanding,Yes,PC,Yes,Cautious,Yes,Yes!,No,Space,Yes,Online,Yes,Yes,Yes,Yes,Grrr people,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
1981,Male,"$50,000 - $74,999",Married (no kids),High School Diploma,Yes,Yes,No,Yes,Yes,Yes,Private,Yes,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,Yes,No,Yes,Receiving,No,No,Idealist,Yes,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,A.M.,Yes,End,Yes,No,Me,Yes,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,No,Yes,Yes,Grrr people,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Rent,Pessimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
1981,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,,,,,,,,,,,,,Yes,,Science,Study first,No,No,No,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,No,Yes,Yes,No,P.M.,No,Start,Yes,No,Me,,No,Yes,Yes,No,TMI,No,Yes,Talk,People,Yes,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Own,Optimist,Mom,Yes,No,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
1950,Male,"$25,001 - $50,000",Married (no kids),High School Diploma,No,No,No,Yes,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Study first,No,No,Yes,No,Giving,Yes,No,Idealist,No,No,Hot headed,Standard hours,Yes,Right,No,Yes,No,Yes,A.M.,Yes,Start,No,No,Me,No,No,Yes,No,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,No,Mac,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Own,Optimist,Dad,No,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1981,Male,"over $150,000",Single (no kids),,,,Yes,,Yes,Yes,Public,No,,,Yes,No,,Yes,Science,Study first,Yes,No,No,Yes,Receiving,,,,,,Hot headed,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,No,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,Yes,Yes,,,,Own,Optimist,Dad,No,No,No,No,Nope,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,No
1984,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,No,Yes,No,Yes,No,Yes,Public,No,Yes,Yes,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Right,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,No,Me,No,Yes,No,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,Yes,Yes,No,Yes,Supportive,Yes,Mac,Yes,Cautious,Yes,Umm...,No,Socialize,Yes,Online,Yes,Yes,Yes,Yes,Yay people!,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Rent,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1970,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,No,No,No,Yes,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,No,Yes,Yes,A.M.,Yes,Start,No,No,Me,Yes,No,Yes,No,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,Yes,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Own,Pessimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes
1976,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,,Yes,No,Yes,No,No,Public,No,No,No,No,No,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,No,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,P.M.,No,Start,No,Yes,Me,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Demanding,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Rent,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes
1948,Male,"under $25,000",Single (no kids),Bachelor's Degree,No,,No,No,No,Yes,,Yes,Yes,No,No,Yes,No,Yes,Science,Try first,Yes,No,No,No,Giving,,No,Pragmatist,No,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,No,No,A.M.,,Start,,,,,,,,,,,,Tunes,Technology,Yes,Yes,Yes,,Yes,Supportive,No,PC,Yes,Risk-friendly,,Umm...,,Space,No,,No,No,Yes,No,Grrr people,Yes,,,Yes,Yes,No,Yes,No,No,No,No,No,Rent,Optimist,Dad,No,,,,Check!,,Yes,No,Yes,No,,,Yes,No,
1991,Male,"under $25,000",Single (no kids),Current Undergraduate,,Yes,No,No,Yes,No,Private,Yes,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,No,No,No,A.M.,Yes,End,Yes,Yes,Circumstances,Yes,No,No,No,Yes,TMI,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Socialize,No,Online,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes
